hazy_file,clear_file,beta,psnr,ssim
1012_0.95_0.08.jpg,1012.png,0.95,21.839222464389714,0.92133397
1015_0.8_0.12.jpg,1015.png,0.8,18.815325382608666,0.89887494
1016_0.9_0.16.jpg,1016.png,0.9,22.73584031860928,0.94149786
1018_0.85_0.12.jpg,1018.png,0.85,18.596689847694496,0.9335909
1020_0.95_0.08.jpg,1020.png,0.95,17.511629738550166,0.91743666
1022_0.85_0.12.jpg,1022.png,0.85,19.24796206733586,0.93554705
1027_0.8_0.08.jpg,1027.png,0.8,19.729798367081955,0.8896577
1030_0.95_0.12.jpg,1030.png,0.95,22.430359883041806,0.9314744
1034_0.9_0.16.jpg,1034.png,0.9,21.827234087406588,0.9420364
1037_0.8_0.12.jpg,1037.png,0.8,16.688888955944403,0.9064347
1038_1_0.16.jpg,1038.png,1.0,24.93715515359533,0.9662116
1040_1_0.2.jpg,1040.png,1.0,23.60612500509616,0.941876
1042_0.95_0.08.jpg,1042.png,0.95,19.39169265843446,0.87826234
1044_0.85_0.12.jpg,1044.png,0.85,21.185111551224463,0.9353113
1046_0.9_0.16.jpg,1046.png,0.9,20.208678201634427,0.8633268
1048_0.9_0.2.jpg,1048.png,0.9,18.773750700114316,0.84832245
1050_0.8_0.08.jpg,1050.png,0.8,18.815165387738247,0.8183186
1051_1_0.12.jpg,1051.png,1.0,21.26112449135542,0.92519933
1053_0.95_0.16.jpg,1053.png,0.95,18.437575914618666,0.92303973
1055_0.95_0.2.jpg,1055.png,0.95,24.757448674162976,0.9563152
1057_0.95_0.16.jpg,1057.png,0.95,24.19091128654355,0.948366
1059_0.95_0.2.jpg,1059.png,0.95,20.281340537685896,0.9031721
1060_0.85_0.16.jpg,1060.png,0.85,20.751491297513148,0.93678063
1063_0.9_0.12.jpg,1063.png,0.9,21.851671061444875,0.9367349
1709_0.95_0.08.jpg,1709.png,0.95,14.898789068688833,0.78731483
1712_0.8_0.08.jpg,1712.png,0.8,13.247518558883515,0.70190716
1713_1_0.08.jpg,1713.png,1.0,16.74519065322783,0.84718466
